genes,logFC,logCPM,PValue,FDR,Annotation
LOC112589822,1.117457084,-1.141757352,1,1,uncharacterized protein LOC112589822
LOC112589831,1.117451023,-1.141757352,1,1,uncharacterized protein LOC112589831
LOC112588039,1.117448945,-1.141757352,1,1,uncharacterized protein LOC112588039 isoform X1
LOC112589352,1.117441448,-1.141757352,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112589420,1.117431586,-1.141757352,1,1,uncharacterized protein LOC112589420
LOC105183641,1.117429488,-1.141757352,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105190096,1.117414376,-1.141757352,1,1,uncharacterized protein LOC105190096
LOC105180839,1.117410713,-1.141757352,1,1,trypsin inhibitor
LOC112590428,1.117405112,-1.141757352,1,1,uncharacterized protein LOC112590428
LOC112590643,1.117396567,-1.141757352,1,1,uncharacterized protein LOC112590643
LOC105184778,1.117374162,-1.141757352,1,1,uncharacterized protein LOC105184778
LOC112590330,1.117373758,-1.141757352,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105189976,1.117367764,-1.141757352,1,1,uncharacterized protein LOC105189976
LOC109503873,1.117362588,-1.141757352,1,1,"uncharacterized protein LOC109503873, partial"
LOC112590591,1.117350355,-1.141757352,1,1,caldesmon-like
LOC112590557,1.117341914,-1.141757352,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105181085,1.117340024,-1.141757352,1,1,myrosinase 1
LOC109503950,1.11731815,-1.141757352,1,1,uncharacterized protein LOC109503950
LOC105188673,1.117303436,-1.141757352,1,1,uncharacterized protein LOC105188673
LOC109504421,1.117296031,-1.141757352,1,1,uncharacterized protein LOC109504421
LOC105190000,1.117293329,-1.141757352,1,1,uncharacterized protein LOC105190000
LOC112590272,1.117283582,-1.141757352,1,1,uncharacterized protein LOC112590272
LOC109504164,1.117264652,-1.141757352,1,1,uncharacterized protein LOC109504164
LOC105180583,1.117261645,-1.141757352,1,1,UDP-glucuronosyltransferase 2B9
LOC105181468,1.117260124,-1.141757352,1,1,putative nuclease HARBI1
LOC112589518,1.117259773,-1.141757352,1,1,uncharacterized protein LOC112589518
LOC112588722,1.117230726,-1.141757352,1,1,uncharacterized protein LOC112588722
LOC105186256,1.117230376,-1.141757352,1,1,LOW QUALITY PROTEIN: V-type proton ATPase subunit D
LOC112588776,1.117211772,-1.141757352,1,1,uncharacterized protein LOC112588776
LOC109503668,1.117207689,-1.141757352,1,1,uncharacterized protein LOC109503668
LOC112589577,1.117201264,-1.141757352,1,1,uncharacterized protein LOC112589577
LOC105181086,1.117196256,-1.141757352,1,1,myrosinase 1
LOC105189933,1.117189501,-1.141757352,1,1,thyrotropin-releasing hormone-degrading ectoenzyme-like
LOC105192374,1.117170449,-1.141757352,1,1,sodium/hydrogen exchanger 9B1
LOC112588772,1.117132879,-1.141757352,1,1,uncharacterized protein LOC112588772
LOC105192068,1.117125094,-1.141757352,1,1,uncharacterized protein LOC105192068
LOC112589226,1.117113521,-1.141757352,1,1,piggyBac transposable element-derived protein 4-like
LOC112588271,1.117096943,-1.141757352,1,1,uncharacterized protein LOC112588271
LOC112589250,1.117083461,-1.141757352,1,1,serine/arginine-rich splicing factor RS2Z32-like
LOC105191461,1.117083119,-1.141757352,1,1,carbonic anhydrase 1
LOC112588278,1.117073505,-1.141757352,1,1,uncharacterized protein LOC112588278
LOC105186187,1.117067036,-1.141757352,1,1,uncharacterized protein LOC105186187
LOC105185794,1.117060887,-1.141757352,1,1,uncharacterized protein LOC105185794
LOC105186997,1.117046628,-1.141757352,1,1,uncharacterized protein LOC105186997
LOC112588871,1.117037081,-1.141757352,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105184948,1.117033162,-1.141757352,1,1,uncharacterized protein LOC105184948
LOC105187114,1.117032974,-1.141757352,1,1,uncharacterized protein LOC105187114
LOC105188833,1.11702726,-1.141757352,1,1,transcription factor Sp3-like
LOC105181254,1.11701546,-1.141757352,1,1,uncharacterized protein LOC105181254
LOC112589061,1.117005615,-1.141757352,1,1,uncharacterized protein LOC112589061
LOC112588889,1.117003921,-1.141757352,1,1,uncharacterized protein LOC112588889
LOC105180944,1.117002222,-1.141757352,1,1,uncharacterized protein LOC105180944
LOC112588438,1.116995725,-1.141757352,1,1,uncharacterized protein F54H12.2-like
LOC109503786,1.116993194,-1.141757352,1,1,uncharacterized protein LOC109503786
LOC105185795,1.116988106,-1.141757352,1,1,"glycine, alanine and asparagine-rich protein"
LOC105190949,1.116955913,-1.141757352,1,1,uncharacterized protein LOC105190949
LOC112588439,1.1169507,-1.141757352,1,1,uncharacterized protein LOC112588439
LOC105191247,1.116950021,-1.141757352,1,1,short-chain dehydrogenase/reductase family 16C member 6
LOC112588108,1.116949739,-1.141757352,1,1,"uncharacterized protein LOC112588108, partial"
LOC112588883,1.116937103,-1.141757352,1,1,uncharacterized protein LOC112588883
LOC105188567,1.116915806,-1.141757352,1,1,odorant receptor 13a-like
LOC109504320,1.116893003,-1.141757352,1,1,uncharacterized protein LOC109504320
LOC112590668,1.116860099,-1.141757352,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105185070,1.11685925,-1.141757352,1,1,uncharacterized protein LOC105185070
LOC105180512,1.116853317,-1.141757352,1,1,uncharacterized protein LOC105180512 isoform X2
LOC112590646,1.116835228,-1.141757352,1,1,uncharacterized protein LOC112590646
LOC109504342,1.116832346,-1.141757352,1,1,odorant receptor 4-like
LOC109504344,1.116823128,-1.141757352,1,1,odorant receptor 4-like
LOC112588908,1.116701952,-1.141757352,1,1,formin-like protein 10
LOC112588034,1.11669622,-1.141757352,1,1,meiosis-specific coiled-coil domain-containing protein MEIOC-like isoform X1
LOC105182351,1.116650009,-1.141757352,1,1,achaete-scute complex protein T3
LOC112588962,1.116639115,-1.141757352,1,1,uncharacterized protein LOC112588962
LOC105190261,1.116610775,-1.141757352,1,1,15-hydroxyprostaglandin dehydrogenase
LOC105190678,-0.959941136,-0.758721874,1,1,odorant receptor 43a
LOC112589503,-0.927569135,-0.756631775,1,1,uncharacterized protein LOC112589503
LOC105188325,-0.925145876,-0.756703861,1,1,odorant receptor 24a-like
LOC105189833,-0.924952748,-0.756688064,1,1,myb/SANT-like DNA-binding domain-containing protein 3
LOC105182113,-0.918579527,-0.752090159,1,1,uncharacterized protein LOC105182113
LOC105180596,-0.901081912,-0.752146858,1,1,spore wall protein 2
LOC112590541,-0.90016275,-0.557980175,1,1,uncharacterized protein LOC112590541 isoform X2
LOC112588282,-0.895951379,-0.975907758,1,1,keratin-associated protein 5-4-like
LOC105186543,-0.892054411,-0.975988468,1,1,uncharacterized protein LOC105186543
LOC105180799,-0.892048067,-0.975988468,1,1,odorant receptor 43a
LOC112590471,-0.892047398,-0.975988468,1,1,uncharacterized protein LOC112590471
LOC112589759,-0.891485507,-0.976000935,1,1,LOW QUALITY PROTEIN: uncharacterized protein LOC112589759
LOC105189347,-0.871818151,-0.973819909,1,1,juvenile hormone acid O-methyltransferase isoform X1
LOC105183680,-0.871803054,-0.973819909,1,1,early growth response protein 1-like
LOC105184544,-0.871794148,-0.973819909,1,1,uncharacterized protein LOC105184544
LOC112589997,-0.866591757,-0.973941107,1,1,uncharacterized protein LOC112589997 isoform X1
LOC105191815,-0.844306027,-0.97138512,1,1,mpv17-like protein 2 isoform X1
LOC112589908,-0.83984714,-0.97129621,1,1,uncharacterized protein LOC112589908
LOC105188098,-0.83634987,-0.971393082,1,1,nuclear receptor subfamily 2 group E member 1
LOC112589270,-0.835574592,-0.971389661,1,1,uncharacterized protein LOC112589270
LOC109504037,-0.821811834,-0.969291766,1,1,UBX domain-containing protein 11-like
LOC112588490,-0.82168418,-0.969291766,1,1,uncharacterized protein LOC112588490
LOC105186687,-0.821614569,-0.969291766,1,1,uncharacterized protein LOC105186687
LOC105181697,-0.820300203,-0.969340228,1,1,vitamin K-dependent protein C
LOC105184291,-0.778496457,-0.703036721,1,1,facilitated trehalose transporter Tret1
LOC105187743,-0.755743668,-0.967244137,1,1,uncharacterized protein LOC105187743
LOC105188560,-0.737230889,-0.507384985,1,1,odorant receptor 13a
LOC105186352,-0.724050728,-0.69854469,1,1,phospholipase A2
LOC105182548,0.722497682,-0.592470619,1,1,glutamyl aminopeptidase isoform X1
LOC105189380,0.718701205,-0.592341476,1,1,repetitive proline-rich cell wall protein 1
LOC105189384,0.649144231,-0.598772122,1,1,uncharacterized protein LOC105189384
LOC112589786,-0.648111674,-0.689446917,1,1,uncharacterized protein LOC112589786
LOC112590539,-0.645473815,-0.649944733,1,1,uncharacterized protein LOC112590539
LOC105180560,0.626658521,-0.638607072,1,1,ras-related protein Rab-34 isoform X1
LOC105181562,-0.623181194,-0.647703589,1,1,uncharacterized protein LOC105181562
LOC112590474,0.612587452,-0.640671038,1,1,uncharacterized protein LOC112590474
LOC105189066,-0.612145309,-0.689881412,1,1,T-box transcription factor TBX3 isoform X1
LOC105180779,0.607651386,-0.640581873,1,1,uncharacterized protein LOC105180779 isoform X1
LOC105191838,-0.579275645,-0.645473628,1,1,protein obstructor-E isoform X2
LOC105182293,0.577473802,-0.645122995,1,1,odorant receptor 46a-like
LOC112589859,0.533998902,-0.247415522,1,1,CREB-binding protein-like
LOC105184814,-0.533882201,-0.910524168,1,1,tenascin-like
LOC105190899,-0.533846782,-0.910524168,1,1,uncharacterized protein C18orf63-like
LOC112588300,0.525413599,-0.651838653,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112588293,-0.509428624,-0.222890013,1,1,uncharacterized protein LOC112588293
LOC112589718,0.504004548,-0.653965107,1,1,uncharacterized protein LOC112589718
LOC112588509,0.503104229,-0.653968135,1,1,uncharacterized protein LOC112588509
LOC105182967,0.484132562,-0.696446699,1,1,uncharacterized protein LOC105182967
LOC105188552,-0.483123085,-0.905885048,1,1,odorant receptor 63a-like
LOC105184621,-0.480714422,-0.636591273,1,1,mitochondrial amidoxime reducing component 2
LOC112590364,-0.477109402,-0.905998094,1,1,uncharacterized protein LOC112590364
LOC109503926,-0.463745893,-0.634358413,1,1,uncharacterized protein LOC109503926
LOC112589355,-0.458301983,-0.184070602,1,1,4-coumarate--CoA ligase 2-like
LOC105183314,-0.458114175,-0.903887101,1,1,uncharacterized protein LOC105183314
LOC112588816,0.437498386,-0.69838195,1,1,"ATP-dependent RNA helicase abstrakt-like, partial"
LOC105190726,-0.435479432,-0.630090153,1,1,uncharacterized protein LOC105190726
LOC112588570,-0.434033749,-0.901433443,1,1,uncharacterized protein F54H12.2-like
LOC112590596,0.42105634,-0.322624082,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC112589463,0.420690502,-0.32262668,1,1,vicilin-like seed storage protein At2g18540
LOC112588402,0.417906766,-0.700533776,1,1,uncharacterized protein LOC112588402
LOC112590562,-0.415925759,-0.899324777,1,1,"uncharacterized protein LOC112590562, partial"
LOC105180864,-0.415390078,-0.899329362,1,1,protein starmaker-like
LOC105190025,-0.414511196,-0.899365236,1,1,cytochrome P450 9e2
LOC105191287,0.403618999,-0.702626378,1,1,odorant receptor 9a-like
LOC105182618,0.40175384,-0.702609311,1,1,neuropeptides capa receptor isoform X1
LOC105184336,0.401551505,-0.324569243,1,1,uncharacterized protein LOC105184336
LOC105187880,-0.39051675,-0.896833289,1,1,odorant receptor 4-like
LOC105183826,-0.388949742,-0.896865869,1,1,WD repeat-containing protein 78
LOC105186271,0.386839791,-0.705017311,1,1,histone-lysine N-methyltransferase SETMAR-like
LOC105191887,-0.382326832,-0.173558321,1,1,coiled-coil domain-containing protein 13
LOC112589876,0.36983726,-0.707115534,1,1,protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1-like
LOC112590394,0.365077334,-0.70699414,1,1,uncharacterized protein LOC112590394
LOC105188363,0.365032649,-0.70699414,1,1,odorant receptor 82a-like
LOC105190041,0.36058474,-0.331180912,1,1,facilitated trehalose transporter Tret1
LOC112589189,-0.360520091,-0.363633337,1,1,4-coumarate--CoA ligase-like 5 isoform X1
LOC112588463,-0.356679506,-0.289814267,1,1,uncharacterized protein LOC112588463
LOC112590473,0.351657384,-0.709473665,1,1,uncharacterized protein LOC112590473
LOC105186374,0.35153407,-0.709481461,1,1,protein yellow isoform X1
LOC105183139,-0.348174281,-0.14052466,1,1,cytochrome P450 4C1 isoform X1
LOC105188561,0.334074008,-0.365482485,1,1,uncharacterized protein LOC105188561
LOC105191833,0.331789074,-0.711543453,1,1,protein obstructor-E
LOC105183260,0.331265767,-0.711530984,1,1,general odorant-binding protein 83a
LOC105182835,-0.329196553,-0.892659215,1,1,uncharacterized protein LOC105182835
LOC112588823,0.329122908,-0.365636088,1,1,uncharacterized protein LOC112588823
LOC112590316,0.329042635,-0.711563513,1,1,uncharacterized protein LOC112590316
LOC105191580,-0.328527348,-0.586069437,1,1,acyl-CoA Delta(11) desaturase
LOC105180783,-0.31391361,-0.583981082,1,1,odorant receptor Or2-like
LOC105185992,0.302040399,-0.713932592,1,1,ornithine decarboxylase 2
LOC109504400,-0.300829394,-0.581606927,1,1,uncharacterized protein LOC109504400
LOC112588202,-0.295878194,-0.35526258,1,1,putative uncharacterized protein FLJ37770
LOC105187615,0.295570688,-0.339596053,1,1,odorant receptor 13a
LOC105186821,0.295554988,-0.041715386,1,1,uncharacterized protein LOC105186821
LOC105192652,-0.288584743,-0.579459882,1,1,uncharacterized protein LOC105192652
LOC105185190,0.286401245,-0.374314686,1,1,coiled-coil domain-containing protein 1
LOC105188162,0.276246945,0.533760968,1,1,LOW QUALITY PROTEIN: organic cation transporter protein-like
LOC112589763,0.260955828,-0.407927729,1,1,uncharacterized protein LOC112589763
LOC105188971,0.247910663,-0.758311484,1,1,uncharacterized protein LOC105188971
LOC105189366,0.247537456,-0.758643276,1,1,glycine-rich protein DC9.1
LOC105187357,0.240530195,-0.077532399,1,1,odorant receptor Or1
LOC112588305,0.238469064,-0.410326872,1,1,uncharacterized protein LOC112588305
LOC105192285,-0.234999143,-0.84405544,1,1,protein gooseberry isoform X2
LOC105189150,-0.228170496,-0.125870865,1,1,cytochrome P450 9e2
LOC105191836,-0.228073222,-0.346466753,1,1,protein obstructor-E
LOC109504333,0.226150581,-0.760722686,1,1,uncharacterized protein LOC109504333
LOC105184997,0.215296087,-0.760706929,1,1,troponin C
LOC112590359,0.214011963,-0.382683975,1,1,insulin-like growth factor 2 mRNA-binding protein 3-A
LOC105183105,-0.209171071,-0.348680172,1,1,intraflagellar transport protein 22 homolog
LOC105184781,-0.205977843,-0.094108254,1,1,pro-resilin
LOC105190097,0.204436921,0.098724377,1,1,uncharacterized protein LOC105190097
LOC105182699,-0.203416709,-0.094170078,1,1,endocuticle structural glycoprotein SgAbd-8
LOC112589898,0.202298207,0.116703826,1,1,uncharacterized protein LOC112589898
LOC105181931,-0.200497581,-0.57074117,1,1,"organic cation transporter protein, partial"
LOC105181469,0.199884436,-0.762796182,1,1,uncharacterized protein LOC105181469
LOC105190947,-0.194115091,0.250143541,1,1,uncharacterized protein LOC105190947 isoform X2
LOC105180832,-0.192434085,0.2282628,1,1,uncharacterized protein LOC105180832
LOC105181989,0.180681709,-0.765271062,1,1,uncharacterized protein LOC105181989 isoform X2
LOC105181792,0.179385866,-0.76521483,1,1,ionotropic receptor 93a-like
LOC109504317,0.178523714,-0.765222689,1,1,odorant receptor 13a-like isoform X2
LOC112590698,-0.17834972,-0.117601053,1,1,uncharacterized protein LOC112590698
LOC109503635,0.17647984,-0.765133696,1,1,odorant receptor 43a-like
LOC112589557,-0.176192656,0.784344978,1,1,uncharacterized protein LOC112589557
LOC105183478,-0.173980613,-0.53330245,1,1,uncharacterized protein LOC105183478
LOC112590260,-0.170291744,-0.839506678,1,1,uncharacterized protein LOC112590260
LOC112588188,-0.168990054,-0.568601499,1,1,uncharacterized protein LOC112588188
LOC112588700,0.164402468,0.088659476,1,1,uncharacterized protein LOC112588700
LOC105190702,0.163709278,-0.767699842,1,1,L-lactate dehydrogenase
LOC105188672,0.163706901,-0.767699842,1,1,venom allergen 5 isoform X1
LOC105190446,0.163614222,0.447918353,1,1,uncharacterized protein LOC105190446 isoform X1
LOC105183045,-0.160503171,-0.531120995,1,1,uncharacterized protein LOC105183045
LOC105192041,0.160333507,0.272575577,1,1,vascular endothelial growth factor A
LOC105187875,-0.159390669,-0.277238895,1,1,uncharacterized protein LOC105187875 isoform X1
LOC105192120,-0.159305583,-0.531177082,1,1,uncharacterized protein LOC105192120
LOC105182132,-0.147632824,-0.059149129,1,1,uncharacterized protein LOC105182132
LOC112589199,-0.146495598,-0.837477357,1,1,uncharacterized protein LOC112589199
LOC105181079,-0.144717666,-0.52918089,1,1,uncharacterized protein LOC105181079 isoform X1
LOC112590723,0.14247209,0.896667275,1,1,uncharacterized protein LOC112590723
LOC112589572,0.142263924,0.758065413,1,1,uncharacterized protein LOC112589572
LOC105188257,-0.140312689,0.278456953,1,1,uncharacterized protein LOC105188257 isoform X1
LOC112589852,-0.137209796,-0.526810546,1,1,uncharacterized protein LOC112589852
LOC105191484,-0.134944151,0.13081458,1,1,hemicentin-1
LOC105185995,-0.134819179,-0.524497356,1,1,UDP-glucuronosyltransferase 2B10 isoform X1
LOC105187604,0.132990766,-0.427446073,1,1,retinoid-inducible serine carboxypeptidase
LOC109504642,-0.132626601,-0.834890999,1,1,odorant receptor 4-like
LOC105182105,-0.129214113,-0.834898873,1,1,glutamyl aminopeptidase
LOC112590464,-0.128722921,-0.834987586,1,1,uncharacterized protein LOC112590464 isoform X2
